Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Positive,0.568,1472556748905099264,0.03275107,0.3993816,0.5678673,"🔥 @angele_vl est dans le brut. club avec @instagram. découvrez son titre ""pensées positives"" en version live inédite :t.co/p7gusbnqct t.co/kuszu06ese",2021-12-19 13:17:42+00:00,47,4,2,40,1
Positive,0.546,1472530903041593346,0.13047034,0.3230886,0.5464411,"sur le terrain avec lionel messi et kylian mbappé, en tournée avec nekfeu et booba, depuis 10 ans, elle photographie le monde du rap et du football. brut a passé une journée avec @elisaparn à l'occasion de la sortie de son livre ""numero 10"". t.co/v7nmtddnqr",2021-12-19 11:35:00+00:00,513,81,3,428,1
Negative,0.94,1472469247066468352,0.9399907,0.042136233,0.017873153,"""l'idée de devoir être à la hauteur de l'imagination des gens, ça m'a fait peur au début."" il y a 20 ans, le premier volet de la trilogie du seigneur des anneaux sortait au cinéma en france. c'était le 19 décembre 2001. voici comment elijah wood et peter jackson en parlaient… t.co/sx5jkxidun",2021-12-19 07:30:00+00:00,477,89,0,375,13
Positive,0.534,1472286103596113921,0.15772778,0.3085115,0.5337607,"icône altermondialiste, féministe et panafricaniste… il a marqué les générations. c'est thomas sankara. retrouvez toute son histoire dans le documentaire ""sankara"", uniquement sur @brutxofficiel : t.co/le19ofcxbn t.co/welz1xl4lh",2021-12-18 19:22:15+00:00,247,66,2,173,6
Negative,0.943,1472260873586503683,0.9431871,0.036756333,0.020056421,"un canular à la télé italienne, l'enterrement de philippe gildas, sa dépression… pour brut, @antoinedecaunes revient sur 3 de ses histoires persos. t.co/jsvgjtq15j",2021-12-18 17:42:00+00:00,656,66,8,568,14
Neutral,0.465,1472241589393186816,0.109798044,0.46502748,0.42517447,"""le pass vaccinal est une façon d'arriver à l'obligation vaccinale."" pour brut, le ministre de la santé @olivierveran répond aux questions que vous lui avez posées. t.co/cxs1ev3nze",2021-12-18 16:25:22+00:00,908,111,503,146,148
Neutral,0.527,1472233304694956035,0.118972726,0.52705204,0.35397518,.@olivierveran annonce que la troisième dose de vaccin sera obligatoire à compter du 30 janvier pour les soignants et pompiers. les non-vaccinés de la 3e dose à cette date seront suspendus. t.co/4sbkyc7fkx,2021-12-18 15:52:27+00:00,128,33,31,57,7
Neutral,0.837,1472206022257385477,0.062457055,0.8369374,0.1006055,« la question se pose pour les transports comme le tgv et l’avion » pour une accessibilité uniquement avec le #passvaccinal. t.co/x2idrfyrks,2021-12-18 14:04:02+00:00,74,19,16,33,6
Neutral,0.678,1472203663812792331,0.053976443,0.67780924,0.26821434,« la vaccination des 511 ans sera normalement ouverte dès le 22 décembre » annonce @olivierveran. t.co/xadhzcgfok,2021-12-18 13:54:40+00:00,106,30,18,53,5
Neutral,0.51,1472195688347938819,0.04669844,0.50973064,0.4435709,.@olivierveran confirme sur brut que la mise en place du #passsanitaire pour avoir accès à son lieu de travail est à l’étude. t.co/3n4jadobdb,2021-12-18 13:22:58+00:00,1060,172,492,162,234
Neutral,0.673,1472193026172899333,0.07461991,0.6726629,0.25271714,"« la variant omicron sera majoritaire en france dans quelques jours, sans doute avant la fin de l’année » selon @olivierveran. t.co/6xcocotmf8",2021-12-18 13:12:24+00:00,61,12,14,31,4
Neutral,0.545,1472186913406738434,0.3590922,0.54451746,0.09639021,.@olivierveran sur brut : « le pass vaccinal est une forme déguisée d’obligation vaccinale ». #passvaccinal t.co/iwnulesje6,2021-12-18 12:48:06+00:00,3334,770,850,970,744
Negative,0.731,1472173541663690756,0.73062575,0.17143044,0.09794374,.@olivierveran réagit sur brut à l’avis du conseil scientifique demandant des « mesures de restriction significatives ». t.co/3qqatacbym,2021-12-18 11:54:58+00:00,137,24,32,66,15
Positive,0.641,1472145362983038976,0.07072975,0.28779554,0.6414748,"quels livres offrir à noël  maud ventura, l'autrice de ""mon mari"", ouvre sa bibliothèque à brut pour recommander 7 romans… t.co/fyc4rkor1a",2021-12-18 10:03:00+00:00,85,15,2,66,2
Neutral,0.371,1472108620406050817,0.3593542,0.37080777,0.26983792,"""aux jeux olympiques, tu as 30 secondes. si tu te loupes, tu reviens dans 4 ans."" à quelques semaines des jo d'hiver, brut a passé la journée avec la championne olympique de ski de bosses @laffontperrine. t.co/hik1uvibxa",2021-12-18 07:37:00+00:00,410,57,5,337,11
Neutral,0.594,1471943203121156102,0.08218295,0.5937415,0.3240755,"avec des bambous, il fabrique des vélos. pendant ce temps-là, dans l'atelier de louis en charente… 🚲 t.co/72uzelulzy",2021-12-17 20:39:41+00:00,182,18,4,156,4
Neutral,0.929,1471922912508715013,0.021713313,0.9291712,0.04911535,🔴 covid-19 – les annonces de jean castex : t.co/eatwmw61bi,2021-12-17 19:19:04+00:00,245,73,14,129,29
Neutral,0.579,1471899204440178694,0.08870575,0.5788755,0.33241874,"""chaque année, 20 000 tonnes de papier cadeau sont consommées à noël."" 3 alternatives pour remplacer le papier cadeau. 🎁 t.co/nuq42upa6r",2021-12-17 17:44:51+00:00,47,13,1,30,3
Neutral,0.61,1471877744720031746,0.13829471,0.6102354,0.2514699,"comment ça marche, le tri du courrier  directeur d'une plateforme de distribution la poste à saintes en charente-maritime, christophe en dévoile les coulisses… avec @groupelaposte t.co/wl4uyju1ij",2021-12-17 16:19:35+00:00,46,7,1,37,1
Positive,0.834,1471854406572421132,0.04049662,0.12562329,0.83388,"avec tom holland, elle est au cœur de l'intrigue de ""spider-man: no way home"". et pour @zendaya, voilà quel est le meilleur des super-pouvoirs... t.co/g8dxxc2wkw",2021-12-17 14:46:50+00:00,340,42,4,292,2
Neutral,0.553,1471799841089069059,0.06039495,0.5533623,0.38624266,"christiane taubira (@chtaubira) ""envisage d'être candidate"" à l'élection présidentielle. t.co/xqrgtbwmki",2021-12-17 11:10:01+00:00,1360,280,48,951,81
Negative,0.414,1471793402522046465,0.4135183,0.21960384,0.36687788,"""pour voir des combats de cette qualité-là, normalement, il faut aller aux états-unis."" c'était le premier événement majeur de mma en france. brut est allé au @ares_fighting championship à levallois. t.co/xgomgvt5io",2021-12-17 10:44:26+00:00,503,90,3,396,14
Negative,0.878,1471743967611875328,0.87810713,0.075445145,0.046447847,"ce symptôme du covid peut donner à la nourriture une odeur de poubelles. ce trouble, c'est la parosmie. voici comment les scientifiques l'expliquent… t.co/xlg3bdfyug",2021-12-17 07:28:00+00:00,255,73,4,157,21
Positive,0.906,1471573491711451142,0.03330791,0.06115679,0.90553534,"naïs a 2 ans, et avec son père rémy, ils se sont lancés dans une extraordinaire aventure dans les alpes : réussir à observer un loup en vrai. des mois de patience pour une rencontre unique… 🐺 t.co/srmnxqztcc",2021-12-16 20:10:35+00:00,1408,247,13,1110,38
Negative,0.871,1471555189178048526,0.87093097,0.065241866,0.06382715,"elles ont reçu gratuitement des injections d'acide hyaluronique dans les fesses grâce à un partenariat, et ça a très mal tourné. les candidates de télé-réalité luna skye et @emilieamar974 racontent le calvaire qu'elles vivent depuis… t.co/h9zsr6yuol",2021-12-16 18:57:51+00:00,268,84,23,128,33
Negative,0.9,1471520346364735489,0.8995939,0.0553443,0.045061838,"⚠️ ces images des nouvelles révélations de l'association @l214 peuvent choquer. pendant ce temps-là, dans un élevage de poules pondeuses dans les deux-sèvres... t.co/yp27zci8nu",2021-12-16 16:39:24+00:00,1015,377,42,548,48
Positive,0.684,1471502880972500998,0.08372474,0.23201078,0.68426454,"10 000 femmes sont accompagnées chaque année par les centres d’hébergement d’urgence du réseau caritas. hébergement, formations, handicap... ici, chantal a pu mettre en place de nombreuses activités grâce au soutien de partenaires comme la fondation orange. visite. avec @orange t.co/bo129xyqp2",2021-12-16 15:30:00+00:00,124,30,1,91,2
Negative,0.905,1471488297386102788,0.9051663,0.05690261,0.037931077,"""omar m'a tuer"", c'est l'histoire d'un jardinier marocain jugé coupable d'un meurtre, qui clame son innocence depuis 30 ans. aujourd'hui, la justice a décidé de rouvrir le dossier. retour sur l'affaire omar raddad. t.co/e1tr97fkwd",2021-12-16 14:32:03+00:00,629,185,7,418,19
Positive,0.792,1471457791030308877,0.0578837,0.14973672,0.79237956,gilles et les équipes d'@ecoceanpcc installent des habitats artificiels sur le littoral bétonné. l'objectif : offrir un abri aux jeunes poissons et leurs permettre de mieux se développer. voilà comment ça marche. t.co/mheyrr7wza,2021-12-16 12:30:50+00:00,126,31,2,87,6
Positive,0.468,1471419906839220228,0.1561439,0.37567347,0.4681826,"de cendrillon à la reine des neiges, voilà comment les héroïnes des films disney ont évolué depuis blanche neige en 1937, dans un podcast à écouter sur @spotifyfrance 🎧 avec @paradisomedia t.co/spgkntcnmy",2021-12-16 10:00:18+00:00,16,2,1,13,0
Negative,0.459,1471381328016904193,0.45882693,0.30758214,0.23359095,et si on notait chacun des candidats à la présidentielle plutôt que de voter pour un seul d'entre eux  c'est l'idée du jugement majoritaire que défend l'association @mieux_voter. voici comment ça marche… t.co/fqbxd8lrfv,2021-12-16 07:27:00+00:00,741,194,28,485,34
Neutral,0.467,1471206027450322954,0.2943309,0.46717653,0.23849252,"rené a 99 ans, florence a 23 ans, et ils sont colocataires. pendant ce temps-là, à cannes… t.co/qocsrmnbal",2021-12-15 19:50:25+00:00,706,104,11,562,29
Negative,0.828,1471187802922565643,0.82813376,0.0978969,0.07396934,"marie-josé est atteinte de la maladie de charcot qui attaque ses motoneurones responsables de la parole, la respiration et le mouvement. sarah, maxime et pierre ont inventé ces lunettes pour lui permettre de mieux communiquer. voilà comment ça marche. avec @lafrenchtech t.co/g1a4xnvnis",2021-12-15 18:38:00+00:00,257,68,5,181,3
Positive,0.684,1471174117932285953,0.16745833,0.14881893,0.6837227,c'est l'une des rares disciplines olympiques réservées aux femmes : la gymnastique rythmique. et le français peterson ceus se bat pour que ça change. brut l'a suivi lors des qualifications pour les championnats de france… t.co/iafpdjhmm7,2021-12-15 17:43:37+00:00,249,37,2,203,7
Neutral,0.379,1471143349277331458,0.36061078,0.37919366,0.26019555,"eozenn est sourde de naissance. @camillecourcy l'a suivie dans son quotidien pendant près de 6 mois à l'aide d'elodia, interprète en lsf. elles racontent les coulisses du tournage et comment elles l'ont vécu. 👉 ""sourde"", en ce moment sur @brutxofficiel : t.co/mwquoq5slj t.co/nat00rs3js",2021-12-15 15:41:21+00:00,44,10,3,30,1
Positive,0.536,1471076210650325000,0.22868031,0.23524629,0.5360733,"""rien d'autre au monde ne peut procurer ces sensations."" jacob, 15 ans, et son oncle sont passionnés de spéléologie. ensemble ils s'aventurent dans des grottes et lieux encore inexplorés et partagent leurs expéditions sur youtube. pour brut, ils racontent. t.co/0ep18nyvjh",2021-12-15 11:14:34+00:00,101,16,4,76,5
Positive,0.474,1471059265557303298,0.10287526,0.4231525,0.47397223,"sexe + drogues de synthèse = chemsex. une pratique qui se développe et qui peut entraîner des addictions. pour défense de filmer, ils ont accepté de raconter leur expériences du chemsex à @monicabambaataa et @charlesvillaa. 🎧 écoutez sur @spotifyfrance : t.co/tqt3dvf6le t.co/0coha06tmo",2021-12-15 10:07:14+00:00,20,1,0,17,2
Negative,0.465,1471017933681790977,0.46512827,0.2849289,0.24994284,"""mon éditeur me disait : 'personne n'aime les araignées, tu ne peux pas appeler ton héros spider-man.'"" voici l'histoire du plus célèbre des héros marvel. t.co/5jprcguaoa",2021-12-15 07:23:00+00:00,521,95,3,417,6
Positive,0.508,1470855463742971908,0.292676,0.19909404,0.5082299,"en 2019, elle fuyait la guerre en syrie avec sa famille et se réfugiait en france. à 14 ans, leen vient d'être sacrée championne de france d'échecs dans sa catégorie. elle raconte son histoire. t.co/tec5p8susn",2021-12-14 20:37:24+00:00,1400,252,5,1116,27
Negative,0.779,1470830904436301834,0.77880234,0.15029676,0.07090088,"""l'oncologue a dit : 'sandra, c'est un cancer, il faut retirer les deux seins.' à ce moment-là, tu ne penses pas à tes seins. tu penses à ta vie."" sandra raconte l'histoire derrière la photo d'elle qui a fait le tour du monde. t.co/ugzy5qxs0r",2021-12-14 18:59:48+00:00,509,140,2,360,7
Negative,0.475,1470815626927259653,0.47539496,0.25086716,0.27373782,"après avoir échoué au concours d'une école de commerce, il s'est consacré à la musique. aujourd'hui, il fait partie des artistes les plus écoutés sur spotify en france et vient de remplir bercy deux soirs de suite. voici l'histoire de @ninhosdt. t.co/tfcsjxb6zs",2021-12-14 17:59:06+00:00,242,65,4,172,1
Neutral,0.437,1470756286648266763,0.32068437,0.43729338,0.24202225,"""on l'appelle 'musique populaire' parce qu'elle appartient au peuple, parce qu'elle parle du peuple."" du rap tunisien avec un instrument traditionnel, le mezoued, c'est ce que fait le groupe erkez hiphop. brut les a rencontrés dans leur studio à tunis. t.co/nwsw2siwep",2021-12-14 14:03:18+00:00,64,7,1,56,0
Neutral,0.468,1470697067202940930,0.21242215,0.4682637,0.31931415,"""je peux raconter l'histoire du point de vue de personnes qui n'ont pas souvent eu la parole"" @leonoramiano partage ses mots et son amour du music-hall avec @atrapenard dans plumard, la série de rencontres littéraires. uniquement sur @brutxofficiel : t.co/pzwkkpwfbk t.co/ovhqxbntpz",2021-12-14 10:07:59+00:00,12,3,0,8,1
Negative,0.901,1470657307243655171,0.9012056,0.06598562,0.03280869,"""quand on entre dans le métier, on sait qu'il va y avoir des agressions."" luc est surveillant pénitentiaire. et son quotidien en prison, c'est ça. t.co/qtqdhr9pc5",2021-12-14 07:30:00+00:00,309,46,10,242,11
Positive,0.743,1470476113696616451,0.09674084,0.16047701,0.7427822,"depuis plus de 10 ans, dans sa dameuse, victor rend les pistes les plus lisses possibles pour le plaisir des skieurs. pendant ce temps-là, en pleine nuit et à plus de 3000 mètres d'altitude sur les pistes de tignes… t.co/1n8yjcyufr",2021-12-13 19:30:00+00:00,138,18,4,112,4
Negative,0.917,1470464563132997638,0.91660553,0.06119191,0.022202646,"""on ne peut pas dire 'j'irai en réa si je suis malade.' c'est pas possible."" à l'hôpital de colmar, sur les 17 patients atteints du covid en réanimation actuellement, 16 ne sont pas vaccinés. et les soignants du service sont en colère… des images de @cpolf5. t.co/islj04jj6d",2021-12-13 18:44:06+00:00,7752,2885,237,4107,523
Positive,0.592,1470428450548760579,0.084982686,0.32299435,0.592023,"un atelier qui permet aux ados de parler librement de leur vie affective et sexuelle, c'est l'expérience pilote qu'a filmée la réalisatrice marie-pierre jaury pour son documentaire ""option éducation sexuelle"". et voilà ce que ça a changé pour ces lycéens. avec @france5tv t.co/qxdx62wyrc",2021-12-13 16:20:36+00:00,191,47,7,128,9
Positive,0.411,1470412955900649472,0.3515991,0.2377542,0.41064668,"les images de ces millions de crabes rouges qui traversent les routes de l'île christmas ont fait le tour du monde. voici l'histoire derrière cette migration, et comment les habitants tentent de les protéger… 🦀 t.co/3vnvez8wp6",2021-12-13 15:19:02+00:00,245,54,2,180,9
Negative,0.758,1470358311728001029,0.7577019,0.153243,0.08905506,"sa famille a fui le zaïre et la dictature quand il avait 2 ans. en 20 ans de carrière, il a vendu plus de 6m d'albums... voici l'histoire de @gims. parler comme jamais, le nouveau show de @gims, uniquement sur @brutxofficiel : t.co/esaqz0yizc t.co/sx27ijnibr",2021-12-13 11:41:54+00:00,79,20,0,58,1
Negative,0.577,1470292151330217985,0.57653844,0.2513178,0.17214371,"mère de jumeaux, zikala s'est retrouvée à la rue après avoir accouché. lait, couches, vêtements… ce qu'elle ne peut pas acheter, c'est l'association la marmite qui lui fournit. une façon de lui offrir un peu de répit… t.co/ddls1hlevh",2021-12-13 07:19:00+00:00,232,56,4,169,3
Positive,0.496,1470060879823740929,0.13775402,0.3666565,0.49558938,"depuis mars 2020, la recherche google ""vivre de sa passion"" a augmenté de 27%. comédien, chanteur et danseur, il a découvert par hasard le spectacle transformiste de la troupe mixity sur les balcons de montmartre. et il a décidé de les rejoindre. hugues raconte. avec @googlefr t.co/7y06fjbfax",2021-12-12 16:00:00+00:00,55,11,2,40,2
