Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Positive,0.906,1300731279504269312,0.020183917,0.07364896,0.90616703,الحرية والحوار والتعايش: إنها قيم مترسّخة في لبنان، هذا البلد الذي يستمدّ قوّته من التاريخ المئوي لدولة لبنان الكبير. سيتمكّن لبنان من التعافي من الأزمة التي يمرّ بها. ودعوني أقول لكم بالنيابة عن الفرنسيين إننا سنقف دائماً إلى جانب الشعب اللبناني. t.co/0iwc046ima,2020-09-01 09:44:38+00:00,10030,895,706,8229,200
Positive,0.763,1300728926705254402,0.10015089,0.13707955,0.76276964,"la liberté, le dialogue, la coexistence. le liban est fort de ces valeurs. fort de l'histoire centenaire du grand liban. il saura renaître de la crise qu'il traverse. je le dis au nom des français : nous serons toujours aux côtés du peuple libanais. t.co/8jryi0jjq2",2020-09-01 09:35:17+00:00,6924,855,369,5576,124
Positive,0.939,1300661484318609408,0.014586871,0.04635868,0.93905437,"l’école est une chance, elle nous rassemble. les défis de cette rentrée sont nombreux, mais nous sommes enfin tous réunis ! faisons preuve de la même responsabilité que ces derniers mois. bonne rentrée à tous !",2020-09-01 05:07:17+00:00,14551,1299,722,12246,284
Positive,0.753,1300499884542513152,0.047858916,0.19918498,0.75295603,أقول للبنانيين إنكم كأخوة للفرنسيين. وكما وعدتكم، فها أنا أعودُ إلى بيروت لاستعراض المستجدّات بشأن المساعدات الطارئة وللعمل سوياً على تهيئة الظروف اللازمة لإعادة الإعمار والاستقرار.,2020-08-31 18:25:09+00:00,24672,1698,2449,19731,794
Positive,0.744,1300499198341713924,0.13007951,0.12555203,0.7443684,"libanais, vous êtes comme des frères pour les français. je vous en ai fait la promesse : je reviens à beyrouth pour faire le point sur l'aide d'urgence et bâtir avec vous les conditions de la reconstruction et de la stabilité.",2020-08-31 18:22:25+00:00,17435,1621,1550,13743,521
Positive,0.889,1300160147516461057,0.03239518,0.07882087,0.888784,légende s'écrit bien au féminin avec la victoire de lyon !,2020-08-30 19:55:09+00:00,43281,3639,731,38512,399
Positive,0.706,1299325020515315719,0.13905588,0.1549357,0.7060084,"l’entreprise pharmaceutique seqens à villeneuve-la-garenne est un exemple de relocalisation par l’innovation. ce que font ses salariés est unique en france. à terme, ils seront capables de produire des molécules pour traiter de nombreuses maladies graves. t.co/nj9ep9w26u",2020-08-28 12:36:39+00:00,2367,313,318,1701,35
Positive,0.502,1299293847982428160,0.18243814,0.31537524,0.50218666,"avant la pandémie, pour la première fois depuis plus de 12 ans, on ouvrait plus d’usines qu’on en fermait, on recréait des emplois industriels.",2020-08-28 10:32:47+00:00,6466,601,510,5186,169
Positive,0.755,1299264405637681157,0.07336328,0.17136106,0.7552756,nous devons relocaliser et recréer des forces de production sur nos territoires. la souveraineté sanitaire et industrielle sera l’un des piliers du plan de relance.,2020-08-28 08:35:48+00:00,12951,1389,1372,9569,621
Positive,0.895,1298719244247425024,0.029811578,0.07540445,0.89478403,"ravi de recevoir le président @macky_sall ! avec le sénégal, nos efforts sont convergents pour la stabilité au sahel. unis face à la pandémie, nous travaillons ensemble pour la relance des économies africaines et une croissance durable. t.co/cjxptfcmx6",2020-08-26 20:29:31+00:00,3481,368,409,2607,97
Positive,0.698,1298260928954134531,0.13540238,0.1662984,0.69829917,"pour surmonter la crise sanitaire, nous devons apprendre à vivre avec le virus. il n'y a pas de fatalité : si nous faisons preuve d'unité et de sens des responsabilités, nous réussirons.",2020-08-25 14:08:20+00:00,9015,976,906,6886,247
Positive,0.941,1297647536354844679,0.018291436,0.04071035,0.9409983,félicitations au @fcbayern pour sa sixième ligue des champions et au @psg_inside pour son parcours exceptionnel. l’heure de la victoire viendra pour le football français.,2020-08-23 21:30:56+00:00,39263,2729,1837,33901,796
Positive,0.809,1297213304079777794,0.042892285,0.14822659,0.8088811,"il reste 131 jours avant la fin de l’année. et pourtant, nous avons consommé toutes les ressources que la planète peut générer en 1 an. c’est le #jourdudépassement. continuons d’agir ! 30 milliards d’euros du plan de relance seront consacrés à la transition écologique.",2020-08-22 16:45:27+00:00,21296,2699,1793,16155,649
Positive,0.738,1296782016466255877,0.078041,0.18445203,0.7375069,"les défis de cette rentrée sont nombreux, avec le premier ministre @jeancastex, notre feuille de route est claire : surmonter la crise, continuer l’action engagée avec les français. t.co/aau4fpxsed",2020-08-21 12:11:40+00:00,5635,571,644,4271,149
Positive,0.773,1296555402369400833,0.074501485,0.15288685,0.7726116,"sur la situation en biélorussie, ce que nous attendons de la russie c’est un dialogue franc et sincère avec l’union européenne, avec l’allemagne et la france, et une médiation efficace. nous avons proposé que l’osce soit impliquée pour une médiation. la russie y est favorable.",2020-08-20 21:11:11+00:00,2987,374,244,2322,47
Positive,0.868,1296549905167781888,0.017333671,0.115035504,0.8676308,"il nous faut mettre en œuvre le plan de relance décidé en juillet au conseil européen. notre discussion avec la chancelière merkel a permis de continuer à élaborer notre stratégie, avec une volonté d'avoir des grands projets franco-allemands et des initiatives communes.",2020-08-20 20:49:20+00:00,2311,307,122,1855,27
Positive,0.715,1296549648203689986,0.113330945,0.17192806,0.71474093,"l'europe doit prendre toute sa place dans les défis que nous vivons, défendre sa souveraineté stratégique, son indépendance. tout en respectant les équilibres internationaux et le multilatéralisme, l'europe doit porter son agenda. c'est notre conviction profonde avec l'allemagne.",2020-08-20 20:48:19+00:00,4577,540,484,3406,147
Positive,0.646,1296464944486023176,0.08374686,0.27040023,0.645853,bienvenue au fort de brégançon chère angela ! t.co/6vsitsaujz,2020-08-20 15:11:44+00:00,27104,2335,1227,22417,1125
Positive,0.928,1296189352758988801,0.030526038,0.041844588,0.92762935,"bravo à l’@ol pour son parcours héroïque et au @fcbayern pour sa qualification en finale de la ligue des champions. dimanche, 27 ans après l’@om_officiel, la mythique coupe peut retrouver le sol français. toutes et tous derrière le @psg_inside ! l’étoile est au bout de l’exploit.",2020-08-19 20:56:38+00:00,58069,5813,1922,48963,1371
Positive,0.871,1296156992034287617,0.0399285,0.08886637,0.87120515,les travailleurs humanitaires sont des héros contemporains. t.co/a31egx7nop,2020-08-19 18:48:02+00:00,3806,566,219,2940,81
Positive,0.632,1296143428099743745,0.11126302,0.2571277,0.63160926,la france et ses partenaires sont engagés au mali et dans la région pour la sécurité des populations sahéliennes et à la demande des états sahéliens. c’est le sens de la coalition pour le sahel qui a été mise en place au sommet de pau.,2020-08-19 17:54:09+00:00,4117,445,516,3059,97
Positive,0.72,1296141628529414146,0.13778906,0.14196321,0.72024775,"en biélorussie, le peuple aspire à faire entendre sa voix par la démocratie et sans violences. en conseil européen ce matin, j’ai réaffirmé notre soutien aux biélorusses. t.co/fraedplv3i",2020-08-19 17:47:00+00:00,3205,412,419,2263,111
Positive,0.514,1295663661533605888,0.08706108,0.39890823,0.5140307,"à nous, chacune et chacun où nous sommes, de prendre notre part dans la république. t.co/zph8wdk7tn",2020-08-18 10:07:43+00:00,4907,538,683,3535,151
Positive,0.837,1295430424391450625,0.0697583,0.093571715,0.83667004,"pour honorer la mémoire des africains qui se sont battus pour la france, je réitère l’appel que j’avais lancé aux maires : faisons vivre au cœur de nos villes et villages, par le nom de nos rues, de nos places, par nos monuments, le souvenir glorieux de ces héros.",2020-08-17 18:40:55+00:00,13706,1563,1333,10360,450
Positive,0.719,1295423612162277377,0.121964484,0.15917537,0.7188601,"n’oublions jamais tous les héros venus combattre d’afrique, avec l’appui décisif de la résistance et des alliés, pour que le vent de la liberté souffle à nouveau sur ces terres du sud et sur la france tout entière. nous savons ce que nous leur devons. t.co/32jmthlpdk",2020-08-17 18:13:51+00:00,4704,616,384,3584,120
Positive,0.749,1295093630366093312,0.108388215,0.14246672,0.749145,"l'union européenne doit continuer de se mobiliser aux côtés des centaines de milliers de biélorusses qui manifestent pacifiquement pour le respect de leurs droits, de leur liberté et de leur souveraineté.",2020-08-16 20:22:37+00:00,15797,1836,1935,11406,620
Positive,0.664,1295026507941851148,0.023784162,0.31186777,0.66434807,اتصلت برئيس السلطة الفلسطينية محمود عباس وعبرت له عن تصميمي على العمل للسلام في الشرق الأوسط. استئناف المفاوضات للوصول لحل عادل يحترم القانون الدولي يبقى الأولوية.,2020-08-16 15:55:54+00:00,11407,835,1115,9040,417
Positive,0.852,1294991529623289857,0.03972262,0.10866006,0.85161734,"je me suis entretenu avec le président de l’autorité palestinienne, mahmoud abbas. je lui ai dit ma détermination à oeuvrer pour la paix au proche-orient. la reprise des négociations pour parvenir à une solution juste et respectueuse du droit international reste une priorité.",2020-08-16 13:36:55+00:00,10132,951,1066,7787,328
Positive,0.409,1294755872464351232,0.27063245,0.3203163,0.40905142,"les demi-finales de la @championsleague opposeront le @psg_inside à @dierotenbullen et l’@ol au @fcbayern. à bruxelles comme sur les terrains, la france et l’allemagne, moteurs de l’europe ! la chancelière merkel ne m’en voudra pas de soutenir paris et lyon mardi et mercredi...",2020-08-15 22:00:30+00:00,108060,16893,2411,85975,2781
Positive,0.918,1294750921428275200,0.039777495,0.04180983,0.9184126,14ème du prestigieux classement de shanghaï ! un très grand bravo à l’université paris-saclay. un niveau jamais atteint par un établissement français.,2020-08-15 21:40:49+00:00,16166,1720,477,13493,476
Positive,0.432,1294333260290568193,0.14048891,0.42745867,0.43205246,"i have spoken to us president donald trump about the situation in the eastern mediterranean, libya and lebanon. we share the same views. peace and security in the region is in our common interest, which we will uphold.",2020-08-14 18:01:11+00:00,9214,999,1116,6854,245
Positive,0.772,1294318506637504513,0.06696861,0.16137427,0.77165717,"je me suis entretenu avec le président américain donald trump de la situation en méditerranée orientale, en libye et au liban. nos vues sont convergentes. notre intérêt à la paix et à la sécurité y est commun. nous le ferons respecter.",2020-08-14 17:02:33+00:00,17087,1543,1402,13690,452
Positive,0.926,1293608152689184774,0.015272518,0.058538713,0.92618877,"c’est aujourd’hui la journée internationale de la jeunesse. en cette année marquée par la pandémie, l’événement prend un relief particulier. déroulez :",2020-08-12 17:59:52+00:00,7360,785,364,5996,215
Positive,0.88,1293223814923419650,0.06005759,0.060240287,0.87970203,"au guatemala, benoît maria menait depuis 20 ans des projets agricoles en faveur des communautés autochtones mayas et les aidait à préserver leurs terres. il a été lâchement assassiné hier. je salue son engagement humaniste, fraternel, solidaire qui fait honneur à la france.",2020-08-11 16:32:39+00:00,8845,1324,385,6897,239
Positive,0.709,1293168657472860160,0.12096965,0.16993119,0.70909905,j’ai réuni ce matin un conseil de défense pour faire le point sur l’évolution de la situation sanitaire. l’épidémie ne prend pas de vacances : la vigilance et le respect des gestes barrières restent indispensables. restez prudents.,2020-08-11 12:53:28+00:00,14919,1615,1061,11997,246
Positive,0.615,1293136442995224576,0.29048517,0.09501,0.61450475,"nous mettons tout en œuvre pour soutenir les familles des victimes et répondre à l’attaque qui a coûté la vie à six de nos compatriotes et à deux nigériens. membres de l’ong acted, ces six jeunes témoignaient d'un engagement remarquable pour les populations.",2020-08-11 10:45:27+00:00,4825,490,198,4103,34
Positive,0.789,1291479339108884491,0.061209247,0.1500655,0.7887254,بحبك يا لبنان !,2020-08-06 21:00:43+00:00,128608,12547,11024,96784,8253
Positive,0.674,1290987025391329281,0.04546863,0.28014648,0.67438495,je me rendrai demain à beyrouth à la rencontre du peuple libanais pour lui porter le message de fraternité et de solidarité des français. nous ferons le point sur la situation avec les autorités politiques.,2020-08-05 12:24:26+00:00,64998,5650,3534,54476,1338
Positive,0.529,1290808407902085120,0.27323055,0.1976581,0.52911127,nous déployons au liban un détachement de la sécurité civile et plusieurs tonnes de matériel sanitaire. des urgentistes vont également rejoindre beyrouth au plus vite pour renforcer les hôpitaux. la france est déjà engagée.,2020-08-05 00:34:41+00:00,54463,5352,1179,47343,589
Positive,0.707,1290690045435875328,0.15813294,0.13535732,0.70650965,"je veux rendre hommage aux professionnels du soin à domicile qui accompagnent nos aînés et les personnes en situation de handicap. sens, reconnaissance, financement, gouvernance, attractivité des métiers seront au cœur de la grande loi autonomie que nous allons bâtir. t.co/rzkvz7up8t",2020-08-04 16:44:21+00:00,4435,563,223,3590,59
